idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,41,0.5527556112141663,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,42,0.5520546474885291,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,43,0.5483556476614216,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,44,0.5540362129337921,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,45,0.5613320633569026,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,46,0.5522238617118008,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,47,0.5742848395455009,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,48,0.54626718934916,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,49,0.5560432470017499,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,50,0.5581197543853363,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,51,0.554116895478731,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,52,0.5732423748681145,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,53,0.559561930570947,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,54,0.5723602838365854,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,55,0.5742752143194348,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,56,0.5829957995636006,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,57,0.5799915064607928,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,58,0.5896859031236058,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,59,0.5868466360917787,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,60,0.6123824407873395,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,61,0.5966036327203472,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,62,0.6444997663818148,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,63,0.6307896278903161,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,64,0.6214168217685035,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,65,0.6284469533777334,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,66,0.6565190680354571,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,67,0.6599860503709621,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,68,0.6459207877442497,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,69,0.6844682145202997,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,70,0.6629086000349739,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,71,0.6879456010894829,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,72,0.6935833105651292,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,73,0.7174697129251775,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,74,0.7087606135994082,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,75,0.6910032872616909,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,76,0.7057335536969037,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,77,0.6907973316780195,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,78,0.7370994293043737,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,79,0.750605424313668,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,80,0.7178272327089066,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,81,0.7175288086284941,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,82,0.734650867974084,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,83,0.7515922374917401,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,84,0.7445445734545061,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp26,85,0.7449440646292581,abandon_Half of depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,2,0.5928370821705722,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,3,0.5597245538392532,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,4,0.5252338160879204,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,5,0.4770802066344355,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,6,0.4681036593368813,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,7,0.5133951900752984,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,8,0.4914980683393106,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,9,0.5293368217757026,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,10,0.5177794580211192,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,11,0.5276033566719122,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,12,0.5383055017222552,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,13,0.5739625512660056,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,14,0.5740818300628323,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,15,0.5610277609003408,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,16,0.5908460558304215,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,17,0.5749934543939793,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,18,0.5738064667941726,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,19,0.5621742883610803,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,20,0.5622428769424834,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,21,0.5660554722460979,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,22,0.5746166675580252,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,23,0.5600705317047538,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,24,0.57971782522847215,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,25,0.6008591549965692,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,26,0.5829843432401877,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,27,0.5650110709717118,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,28,0.5615594994433716,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,29,0.5802436207574114,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,30,0.6030064257064434,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,31,0.5703790569371502,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,32,0.5880704506557758,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,33,0.5799350135140422,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,34,0.5911434879898373,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,35,0.5700534765406459,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,36,0.5862079250352328,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,37,0.5988606759787242,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,38,0.5906501849381958,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,39,0.5783072993939389,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,40,0.5815393056208745,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,41,0.5627371963074634,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,42,0.5625018418903562,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,43,0.5590558920144222,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,44,0.5643736375178363,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,45,0.5717968369104693,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,46,0.5626646823185026,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,47,0.5846975412325666,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,48,0.5565197469118707,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,49,0.5662658738756566,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,50,0.5678689532946855,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,51,0.5637331258718612,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,52,0.5823964191108137,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,53,0.5683829349590878,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,54,0.5810654575259577,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Half of depop,No solar,Hardwood,Selective,Normal,Hardwood,MRI_rcp26,55,0.5825500382184007,abandon_Half of depop_No solar_Hardwood_Selective_Normal_Hardwood,ppp,"2030s, 2050s, and 2090s"
