idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,60,0.7105643932051394,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,61,0.7295004256710935,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,62,0.7061682977141466,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,63,0.713687051448307,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,64,0.7186193473104004,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,65,0.720868198671074,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,66,0.7331476556382339,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,67,0.7608191863991987,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,68,0.7631091042075272,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,69,0.7458628892410593,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,70,0.7561572564722119,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,71,0.7673755762558675,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,72,0.7689348153032647,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,73,0.7745990072869513,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,74,0.8006275642887932,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,75,0.7803592708424051,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,76,0.7727328497933731,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,77,0.7026979483328187,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,78,0.7622005704011512,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,79,0.8042351138219088,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,80,0.7544205906969625,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,81,0.8071484157669854,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,82,0.8018061468001848,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,83,0.7723065410009499,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,84,0.7458986318234806,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Hardwood,MRI_rcp85,85,0.7591512621223578,abandon_Same as depop_No solar_Hardwood_Selective_Long_Hardwood,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,2,0.5725758151377862,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,3,0.6159169825207942,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,4,0.5122353876603195,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,5,0.49051198784497946,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,6,0.5099909457920134,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,7,0.5265181428132912,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,8,0.5578241346849877,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,9,0.5501855399729046,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,10,0.579761313959229,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,11,0.5826485280246773,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,12,0.5949849852544213,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,13,0.5533439325760641,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,14,0.6047785221077795,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,15,0.589117028380803,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,16,0.6096811069322812,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,17,0.5945661381421907,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,18,0.5996019142399261,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,19,0.6118357048652613,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,20,0.6025191564344261,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,21,0.629113064379547,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,22,0.6312794921216864,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,23,0.6123010303606216,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,24,0.6226631352412983,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,25,0.6119065406284322,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,26,0.6353433479407257,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,27,0.6141671521292925,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,28,0.6493175391578394,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,29,0.634383969870786,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,30,0.6182459537922451,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,31,0.6539620557486481,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,32,0.6311837791444507,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,33,0.6470511630850309,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,34,0.6145300001506373,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,35,0.6239189889444632,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,36,0.5914976514247612,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,37,0.5985043617120166,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,38,0.6311946305765088,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,39,0.6317535938259629,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,40,0.628057939431468,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,41,0.6378825877267652,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,42,0.6268133223263244,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,43,0.5998567905821517,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,44,0.6350883024193176,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,45,0.6359065798931022,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,46,0.6048072088243649,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,47,0.6603199840918524,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,48,0.6437408116735491,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,49,0.6183263574295351,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,50,0.6502651927489524,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,51,0.6222518469406749,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,52,0.6546597953759018,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,53,0.6186842837540314,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,54,0.6572469120742059,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,55,0.6419080322000507,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,56,0.6831907906838217,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,57,0.6533481162442504,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,58,0.6711246995322653,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,59,0.7099746538245191,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,60,0.7089952021946166,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,61,0.7284895315578277,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,62,0.7048397030515748,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,63,0.7119473236938888,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,64,0.7174717543327392,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,65,0.7199187761188016,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,66,0.731998633503532,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,67,0.7600861892674253,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,68,0.7620546948885296,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,69,0.7448429038496284,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,70,0.7550136631573451,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,71,0.7664413552349254,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
common,FALSE,abandon,Same as depop,No solar,Hardwood,Selective,Long,Natural,MRI_rcp85,72,0.7678933694836729,abandon_Same as depop_No solar_Hardwood_Selective_Long_Natural,ppp,"2030s, 2050s, and 2090s"
